"SEAL_ID","SEX","TAG_MATRIX","SURVIVAL_MATRIX","YEAR_BORN","BLACK_MASS","WEAN_MASS","BRANDED","COW_MASS","TAGS_USED","BRANDS_USED","PUP_MATRIX"
6844.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001001000000000000","1994",,,"1",,," H616","00000000001000000000000000"
6845.00,"1","UUUUUUUUUU020UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H615","00000000001000000000000000"
6846.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H617","00000000001000000000000000"
6878.00,"1","UUUUUUUUUUU20UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H664","00000000001000000000000000"
6879.00,"0","UUUUUUUUUU000UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H663","00000000001000000000000000"
6880.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H665","00000000001000000000000000"
6881.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H666","00000000001000000000000000"
6882.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000100000010","1994",,,"1",,," H667","00000000001000000000000000"
6883.00,"1","UUUUUUUUUU0000UUUUUUUUUUUU","00000000001111010000000000","1994",,,"1",,," H669","00000000001000000000000000"
6884.00,"1","UUUUUUUUUU000U0UUUUUUUUUUU","00000000001110100000000000","1994",,,"1",,," H671","00000000001000U00000000000"
6885.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H672","00000000001000000000000000"
6886.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H673","00000000001000000000000000"
6887.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H674","00000000001000000000000000"
6888.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000100100000000","1994",,,"1",,," H675","00000000001000000000000000"
6889.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H676","00000000001000000000000000"
3964.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000010100000100000000","1993","40","116","1",," B6683"," B903","00000000010000000000000000"
3965.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000000000000000","1993","44","108","1",," B6684"," B977","00000000010000000000000000"
3966.00,"1","UUUUUUUUU110UUUUUUUUUUUUUU","00000000011100000000000000","1993","39","100","1",," B6685"," B898","00000000010000000000000000"
3967.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993","41","64","1",," B6691"," B971","00000000010000000000000000"
6890.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100101101000000","1994",,,"1",,," H677","00000000001000000000000000"
6891.00,"0","UUUUUUUUUUU00UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H678","00000000001000000000000000"
6892.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H679","00000000001000000000000000"
3971.00,"1","UUUUUUUUU1UUUUUUUUUUUUUUUU","00000000010000000000000000","1993","35",,"0",," B6406",,"00000000010000000000000000"
6893.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001001011000000000","1994",,,"1",,," H680","00000000001000000000000000"
6894.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000100000000000","1994",,,"1",,," H682","00000000001000000000000000"
6895.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H683","00000000001000000000000000"
6896.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000001001011000000000","1994",,,"1",,," H684","000000000010000FF000000000"
6897.00,"0","UUUUUUUUUUU0U01UUUUUUUUUUU","00000000001101101100000000","1994",,,"1",,," H687","0000000000100000F000000000"
6898.00,"0","UUUUUUUUUU02UUUUUUUUUUUUUU","00000000001100101100000000","1994",,,"1",,," H688","00000000001000000000000000"
6899.00,"1","UUUUUUUUUUU2U1110UUUUUUUUU","00000000001101111000000000","1994",,,"1",," O4732"," H689","00000000001000000000000000"
6900.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H690","00000000001000000000000000"
6901.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H691","00000000001000000000000000"
6902.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H692","00000000001000000000000000"
6903.00,"1","UUUUUUUUUUUU00UUUUUUUUUUUU","00000000001011100000000000","1994",,,"1",,," H693","00000000001000000000000000"
6904.00,"1","UUUUUUUUUUUU022UUUUUUUUUUU","00000000001011100000000000","1994",,,"1",," O4780 O4781"," H694","00000000001000000000000000"
6905.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000010000000000","1994",,,"1",,," H695","00000000001000000000000000"
6906.00,"1","UUUUUUUUUU0102122UUUUUUUUU","00000000001111111100000000","1994",,,"1",," O4802 O4803"," H697","000000000010U00U0U00000000"
6907.00,"1","UUUUUUUUUU00UUUU0UUUUUUUUU","00000000001100001000000000","1994",,,"1",,," H698","00000000001000000000000000"
6908.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H700","00000000001000000000000000"
6909.00,"1","UUUUUUUUUUU00UUUUUUUUUUUUU","00000000001110100000000000","1994",,,"1",,," H702","00000000001000U00000000000"
6910.00,"1","UUUUUUUUUU0000UUUUUUUUUUUU","00000000001111100000000000","1994",,,"1",,," H703","00000000001000000000000000"
6911.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H705","00000000001000000000000000"
6912.00,"1","UUUUUUUUUU0U00UUUUUUUUUUUU","00000000001011110000000000","1994",,,"1",,," H706","00000000001000000000000000"
6913.00,"0","UUUUUUUUUUU1UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H707","00000000001000000000000000"
6933.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H729","00000000001000000000000000"
6969.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H783","00000000001000000000000000"
6970.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H784","00000000001000000000000000"
6971.00,"1","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H785","00000000001000000000000000"
6972.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H786","00000000001000000000000000"
6973.00,"0","UUUUUUUUUUU20UUUUUUUUUUUUU","00000000001110100000000000","1994",,,"1",,," H788","00000000001000000000000000"
6974.00,"1","UUUUUUUUUUU2U000UUUUUUUUUU","00000000001101111000100000","1994",,,"1",,," H789","00000000001000000000U00000"
6975.00,"1","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H790","00000000001000000000000000"
6976.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H791","00000000001000000000000000"
6977.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H792","00000000001000000000000000"
6978.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001001000000000000","1994",,,"1",,," H793","00000000001000000000000000"
6979.00,"1","UUUUUUUUUU000UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H794","000000000010U0000000000000"
6980.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H795","00000000001000000000000000"
6981.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H796","00000000001000000000000000"
6982.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H797","00000000001000000000000000"
6983.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H798","00000000001000000000000000"
6984.00,"1","UUUUUUUUUUU000UUUUUUUUUUUU","00000000001111000000000000","1994",,,"1",,," H799","00000000001000000000000000"
6985.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H800","00000000001000000000000000"
6986.00,"0","UUUUUUUUUUU022UUUUUUUUUUUU","00000000001111010000000000","1994",,,"1",," O2596 O2597"," H801","00000000001000000000000000"
6987.00,"0","UUUUUUUUUU000UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H803","00000000001000000000000000"
6988.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001001000000000000","1994",,,"1",,," H804","00000000001000000000000000"
4053.00,"1","UUUUUUUUU0UUUUUUUUUUUUUUUU","00000000010000000000000000","1993","48","172","1",," B6757"," C039","00000000010000000000000000"
4054.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993","48","155","1",," B6758"," C007","00000000010000000000000000"
4055.00,"0","UUUUUUUUUU1UUUUUUUUUUUUUUU","00000000011000000000000000","1993","40","119","1",," B6759"," C005","00000000010000000000000000"
4056.00,"0","UUUUUUUUUU000UUUUUUUUUUUUU","00000000011110000000000000","1993",,,"1",,," C176","00000000010000000000000000"
4057.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C177","00000000010000000000000000"
4058.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C178","00000000010000000000000000"
4059.00,"1","UUUUUUUUUUUU0UUUUUUUUUUUUU","00000000010110010000000000","1993",,,"1",,," C179","00000000010000000000000000"
4060.00,"0","UUUUUUUUU000U0U0UUUUUUUUUU","00000000011101111101110000","1993",,,"1",,," C180","00000000010000000000000000"
4061.00,"1","UUUUUUUUUU0002UU0UUUUUUUUU","00000000011111111101000000","1993",,,"1",,," C181","0000000001000000U00U000000"
4062.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C182","00000000010000000000000000"
4063.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000001000000000","1993",,,"1",,," C183","0000000001000000U000000000"
4064.00,"0","UUUUUUUUUU010UUUUUUUUUUUUU","00000000011110100100110000","1993",,,"1",,," C184","00000000010000000000000000"
4065.00,"0","UUUUUUUUU00UUUUUUUUUUUUUUU","00000000011000100000000000","1993",,,"1",,," C185","00000000010000000000000000"
4066.00,"1","UUUUUUUUUU02UUUUUUUUUUUUUU","00000000011100000000000000","1993",,,"1",,," C186","00000000010000000000000000"
6989.00,"0","UUUUUUUUUUU02224UUUUUUUUUU","00000000001111111100100000","1994",,,"1",," O0350 O0351"," H805","00000000001000F0F000000000"
6990.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H806","00000000001000000000000000"
6991.00,"0","UUUUUUUUUU000U00UUUUUUUUUU","00000000001110111101000001","1994",,,"1",,," H809","00000000001000000000000000"
6992.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H808","00000000001000000000000000"
6993.00,"1","UUUUUUUUUU000000UUU00UUUUU","00000000001111111101111000","1994",,,"1",,," H810","0000000000100000000UUUU000"
6994.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H812","00000000001000000000000000"
6995.00,"1","UUUUUUUUUUUU00UUUUUUUUUUUU","00000000001011100000000000","1994",,,"1",,," H813","00000000001000000000000000"
6996.00,"0","UUUUUUUUUU000UUUUUUUUUUUUU","00000000001111010100000000","1994",,,"1",,," H814","00000000001000000000000000"
6997.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100100000000000","1994",,,"1",,," H815","00000000001000000000000000"
6998.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000100000","1994",,,"1",,," H816","00000000001000000000000000"
6999.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H818","00000000001000000000000000"
7000.00,"1","UUUUUUUUUUU0022222UUUUUUUU","00000000001111111100000000","1994",,,"1",," O4784 O4785"," H819","00000000001000000000000000"
7001.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000100000000000","1994",,,"1",,," H820","00000000001000000000000000"
7002.00,"0","UUUUUUUUUU00U2U22U22UUU2U2","00000000001101111111110101","1994",,,"1",," O4977 O4978"," H821","000000000010000MF000000000"
7003.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H822","00000000001000000000000000"
7004.00,"1","UUUUUUUUUUUUU0U0UUUUUUUUUU","00000000001001111100000000","1994",,,"1",,," H824","00000000001000000U00000000"
7048.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100000100000000","1994",,,"1",,," H874","00000000001000000000000000"
7049.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H875","00000000001000000000000000"
7050.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H876","00000000001U00000000000000"
7051.00,"0","UUUUUUUUUUU0U0UUUUUUUUUUUU","00000000001101000000000000","1994",,,"1",,," H877","00000000001000000000000000"
7052.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100100000000000","1994",,,"1",,," H894","00000000001000000000000000"
7053.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H902","00000000001000000000000000"
7054.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H903","00000000001000000000000000"
7055.00,"0","UUUUUUUUUU00UU0UUUUUUUUUUU","00000000001100111100000000","1994",,,"1",,," H904","00000000001000000000000000"
7056.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H905","00000000001000000000000000"
7057.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H906","00000000001000000000000000"
7058.00,"1","UUUUUUUUUU01UUUUUUUUUUUUUU","00000000001101001100000000","1994",,,"1",,," H907","00000000001000000000000000"
7059.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H908","00000000001000000000000000"
7060.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H909","00000000001000000000000000"
7061.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000100000000","1994",,,"1",,," H910","00000000001000000000000000"
7062.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H911","00000000001000000000000000"
7063.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H912","00000000001000000000000000"
7064.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H913","00000000001000000000000000"
7065.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000011000000000","1994",,,"1",,," H914","00000000001000000000000000"
7066.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001001000000000000","1994",,,"1",,," H915","00000000001000000000000000"
7067.00,"0","UUUUUUUUUUU00UU0UUUUUUUUUU","00000000001110010000000000","1994",,,"1",,," H916","00000000001000000000000000"
4129.00,"0","UUUUUUUUU000U222UUUUUUUUUU","00000000011101110000000000","1993",,,"1",," O0389 O0390"," C135","0000000001000M000000000000"
4282.00,"1","UUUUUUUUUU01U000U0UUUUUUUU","00000000011101111110000000","1993",,,"1",,," C327","0000000001000000UU00000000"
4283.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C328","00000000010000000000000000"
4284.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000000000000000","1993",,,"1",,," C329","00000000010000000000000000"
4285.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C330","00000000010000000000000000"
4286.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C331","00000000010000000000000000"
4287.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000010100010000000000","1993",,,"1",,," C332","00000000010000000000000000"
4288.00,"1","UUUUUUUUU00000UUUUUUUUUUUU","00000000011111000000000000","1993",,,"1",,," C333","00000000010U00000000000000"
4289.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000010100000000000000","1993",,,"1",,," C334","00000000010000000000000000"
4290.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000000000000000","1993",,,"1",,," C335","00000000010000000000000000"
4291.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000000000000000","1993",,,"1",,," C336","00000000010000000000000000"
4292.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C337","00000000010000000000000000"
4293.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000100000000000","1993",,,"1",,," C338","00000000010000000000000000"
4294.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000000000000000","1993",,,"1",,," C339","00000000010000000000000000"
4295.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000011000000000000000","1993",,,"1",,," C340","00000000010000000000000000"
4296.00,"1","UUUUUUUUU00U0UUUUUUUUUUUUU","00000000011010000000000000","1993",,,"1",,," C341","00000000010000000000000000"
4297.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C342","00000000010000000000000000"
7068.00,"0","UUUUUUUUUUU200U0UUUUUUUUUU","00000000001111011000000000","1994",,,"1",,," H917","000000000010000F0000000000"
7069.00,"1","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100010000000000","1994",,,"1",,," H918","00000000001000000000000000"
7070.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H919","00000000001000000000000000"
7071.00,"1","UUUUUUUUUU00022222U2UUUUUU","00000000001111111111000000","1994",,,"1",," O4812 O4813"," H920","0000000000100000000U000000"
7072.00,"1","UUUUUUUUUUUUU2UUUUUUUUUUUU","00000000001001000000000000","1994",,,"1",,," H921","00000000001000000000000000"
7073.00,"1","UUUUUUUUUU01000UUUUUUUUUUU","00000000001111100000000000","1994",,,"1",,," H922","00000000001000000000000000"
7074.00,"1","UUUUUUUUUUU0U2UUUUUUUUUUUU","00000000001101100000000000","1994",,,"1",," O0380 O0381"," H923","00000000001000000000000000"
7075.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H924","00000000001000000000000000"
7076.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H925","00000000001000000000000000"
7077.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H926","00000000001000000000000000"
7078.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100100000000000","1994",,,"1",,," H927","00000000001000000000000000"
7079.00,"0","UUUUUUUUUUU00UUUUUUUUUUUUU","00000000001110100010000000","1994",,,"1",,," H928","00000000001000000000000000"
7080.00,"1","UUUUUUUUUUUU0UUUUUUUUUUUUU","00000000001010100101000000","1994",,,"1",,," H929","00000000001000000U0U000000"
7131.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000100000000","1994",,,"1",,," H992","00000000001000000000000000"
7132.00,"1","UUUUUUUUUU0U0UUUUUUUUUUUUU","00000000001010000000000000","1994",,,"1",,," H993","00000000001000000000000000"
7133.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H994","00000000001000000000000000"
7134.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H995","00000000001000000000000000"
7135.00,"1","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000001100000000000000","1994",,,"1",,," H996","00000000001000000000000000"
7136.00,"1","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," H997","00000000001000000000000000"
7137.00,"1","UUUUUUUUUU0U0UUUUUUUUUUUUU","00000000001010000000000000","1994",,,"1",,," H998","00000000001000000000000000"
7138.00,"0","UUUUUUUUUUU10UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H999","00000000001000000000000000"
7139.00,"1","UUUUUUUUUU020UUUUUUUUUUUUU","00000000001110000000000000","1994",,,"1",,," H1000","000000000010U0000000000000"
7140.00,"0","UUUUUUUUUU1UUUUUUUUUUUUUUU","00000000001000000000000000","1994","41",,"0","378"," W0681",,"00000000001000000000000000"
7141.00,"0","UUUUUUUUUU22UUU1UUUUUUUUUU","00000000001101011100000000",,,,"0",," B7084 B7085",,"0000000000FF00000000000000"
7142.00,"0","UUUUUUUUUU2122UUUUUUUUUUUU","00000000001111000000000000",,,,"0",," B7086 B7087",,"0000000000F000000000000000"
7143.00,"1","UUUUUUUUUU222UUUUUUUUUUUUU","00000000001110000000000000","1994","47","139","1",," B7424 O2566 W0683"," H834","00000000001000000000000000"
7144.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994","37","91","1","321"," B7425 W0684"," H830","00000000001000000000000000"
7145.00,"1","UUUUUUUUUU2UUUUUUUUUUUUUUU","00000000001000000000000000","1994","41","117","0",," B7420 W0676",,"00000000001000000000000000"
7146.00,"1","UUUUUUUUUU2U0UUUU1UUUUUUUU","00000000001010001100000000","1994","43","145","1",," B7426 W0679"," H899","0000000000100000U000000000"
7147.00,"0","UUUUUUUUUU0UUUUUUUUUUUUUUU","00000000001000000000000000","1994","42","126","1",," B7423 W0680"," H898","00000000001000000000000000"
